MMSI,Message_ID,Repeat_indicator,Time,Millisecond,Region,Country,Base_station,Online_data,Group_code,Sequence_ID,Channel,Data_length,Vessel_Name,Call_sign,IMO,Ship_Type,Dimension_to_Bow,Dimension_to_stern,Dimension_to_port,Dimension_to_starboard,Draught,Destination,AIS_version,Navigational_status,ROT,SOG,Accuracy,Longitude,Latitude,COG,Heading,Regional,Maneuver,RAIM_flag,Communication_flag,Communication_state,UTC_year,UTC_month,UTC_day,UTC_hour,UTC_minute,UTC_second,Fixing_device,Transmission_control,ETA_month,ETA_day,ETA_hour,ETA_minute,Sequence,Destination_ID,Retransmit_flag,Country_code,Functional_ID,Data,Destination_ID_1,Sequence_1,Destination_ID_2,Sequence_2,Destination_ID_3,Sequence_3,Destination_ID_4,Sequence_4,Altitude,Altitude_sensor,Data_terminal,Mode,Safety_text,Non-standard_bits,Name_extension,Name_extension_padding,Message_ID_1_1,Offset_1_1,Message_ID_1_2,Offset_1_2,Message_ID_2_1,Offset_2_1,Destination_ID_A,Offset_A,Increment_A,Destination_ID_B,offsetB,incrementB,data_msg_type,station_ID,Z_count,num_data_words,health,unit_flag,display,DSC,band,msg22,offset1,num_slots1,timeout1,Increment_1,Offset_2,Number_slots_2,Timeout_2,Increment_2,Offset_3,Number_slots_3,Timeout_3,Increment_3,Offset_4,Number_slots_4,Timeout_4,Increment_4,ATON_type,ATON_name,off_position,ATON_status,Virtual_ATON,Channel_A,Channel_B,Tx_Rx_mode,Power,Message_indicator,Channel_A_bandwidth,Channel_B_bandwidth,Transzone_size,Longitude_1,Latitude_1,Longitude_2,Latitude_2,Station_Type,Report_Interval,Quiet_Time,Part_Number,Vendor_ID,Mother_ship_MMSI,Destination_indicator,Binary_flag,GNSS_status,spare,spare2,spare3,spare4
"308164000","1","0","20130825_210604","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4441166667","43.7525166667","254.0","252.0","","0","0","","32972","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210610","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1172283333","39.4143633333","279.0","280.0","","0","0","","33209","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210610","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1172283333","39.4143633333","279.0","280.0","","0","0","","33209","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_192321","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.4","1","-66.9727166667","38.9810333333","74.0","80.0","","0","0","","33678","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_192321","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.4","1","-66.9727166667","38.9810333333","74.0","80.0","","0","0","","33678","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192422","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0306666667","43.8429166667","251.0","253.0","","0","0","","66471","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192422","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0306666667","43.8429166667","251.0","253.0","","0","0","","66471","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192502","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0333333333","43.8423166667","252.0","252.0","","0","0","","32947","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192502","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0333333333","43.8423166667","252.0","252.0","","0","0","","32947","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192541","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0360666667","43.8417","252.0","252.0","","0","0","","2265","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192541","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0360666667","43.8417","252.0","252.0","","0","0","","2265","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192622","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0388","43.8411","252.0","253.0","","0","0","","33703","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192622","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0388","43.8411","252.0","253.0","","0","0","","33703","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192642","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0401666667","43.8407833333","253.0","252.0","","0","0","","99990","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_192642","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","0","-44.0401666667","43.8407833333","253.0","252.0","","0","0","","99990","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_192833","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.0","0","-32.3285533333","39.316545","279.1","280.0","","0","0","","34114","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_192833","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.0","0","-32.3285533333","39.316545","279.1","280.0","","0","0","","34114","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","3","0","20130825_192921","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","0","-32.3350766667","39.3173733333","279.0","280.0","","0","0","","2225","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","3","0","20130825_192921","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","0","-32.3350766667","39.3173733333","279.0","280.0","","0","0","","2225","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_224502","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","0","-33.9205683333","39.520285","281.7","281.0","","0","0","","32903","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_224502","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.3","0","-33.9205683333","39.520285","281.7","281.0","","0","0","","32903","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_224434","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","0","-33.916745","39.5196766667","281.4","281.0","","0","0","","34113","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_224434","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.3","0","-33.916745","39.5196766667","281.4","281.0","","0","0","","34113","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_224438","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","8.5","0","-48.8828066667","36.9912666667","275.7","276.0","","0","1","","2258","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_210043","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.9","1","-66.5838666667","39.0594166667","75.0","80.0","","0","0","","27136","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_210043","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.9","1","-66.5838666667","39.0594166667","75.0","80.0","","0","0","","27136","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_210058","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","3.61586335501","9.8","0","-61.0523333333","36.8941666667","60.0","58.0","","0","0","","81920","","","","","","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_210058","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","3.61586335501","9.8","0","-61.0523333333","36.8941666667","60.0","58.0","","0","0","","81920","","","","","","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_210131","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","14.4","1","-64.2838833333","33.856525","60.0","50.0","","0","0","","49153","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_210131","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","8","0.0","14.4","1","-64.2838833333","33.856525","60.0","50.0","","0","0","","49153","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210152","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","1","-45.1011666667","44.02065","252.0","248.0","","0","0","","27140","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210152","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","1","-45.1011666667","44.02065","252.0","248.0","","0","0","","27140","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210213","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","1","-45.1025333333","44.0203333333","252.0","248.0","","0","0","","2239","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210213","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.1","1","-45.1025333333","44.0203333333","252.0","248.0","","0","0","","2239","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210252","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.2","1","-45.1052833333","44.0197166667","252.0","248.0","","0","0","","2261","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210252","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.2","1","-45.1052833333","44.0197166667","252.0","248.0","","0","0","","2261","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_210343","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4348333333","43.7544","254.0","252.0","","0","0","","114691","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_210343","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4348333333","43.7544","254.0","252.0","","0","0","","114691","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210353","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.2","1","-45.1093333333","44.0187333333","252.0","248.0","","0","0","","114698","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210353","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.2","1","-45.1093333333","44.0187333333","252.0","248.0","","0","0","","114698","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210422","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.0","0","-33.1024083333","39.4125183333","277.8","280.0","","0","0","","65535","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210422","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.0","0","-33.1024083333","39.4125183333","277.8","280.0","","0","0","","65535","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210434","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.0","0","-33.104175","39.412715","278.0","281.0","","0","0","","65535","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210434","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.0","0","-33.104175","39.412715","278.0","281.0","","0","0","","65535","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_210443","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4387666667","43.7535833333","253.0","252.0","","0","0","","99984","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_210443","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4387666667","43.7535833333","253.0","252.0","","0","0","","99984","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210446","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.0","0","-33.1056683333","39.4128933333","278.8","281.0","","0","0","","65535","","","","","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210522","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1105516667","39.4135366667","279.9","281.0","","0","0","","33651","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210522","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1105516667","39.4135366667","279.9","281.0","","0","0","","33651","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210532","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.2","1","-45.1160666667","44.0171666667","252.0","249.0","","0","0","","27156","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_210532","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.2","1","-45.1160666667","44.0171666667","252.0","249.0","","0","0","","27156","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210538","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.112865","39.4138316667","279.3","281.0","","0","0","","98303","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210538","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.112865","39.4138316667","279.3","281.0","","0","0","","98303","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210558","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1155916667","39.4141616667","278.5","280.0","","0","0","","35004","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210558","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1155916667","39.4141616667","278.5","280.0","","0","0","","35004","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","5","0","20130825_210559","0","80","316","0","1AIS_S","None","4","A","[59, 12]","MAERSK PITTSBURGH   ","WMPP   ","9342176","71","230","69","16","24","128","NEWARK              ","0","","","","","","","","","","","","","","","","","","","","1","","8","29","13","0","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","5","0","20130825_210559","0","80","316","0","1AIS_S","None","5","B","[59, 12]","MAERSK PITTSBURGH   ","WMPP   ","9342176","71","230","69","16","24","128","NEWARK              ","0","","","","","","","","","","","","","","","","","","","","1","","8","29","13","0","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_210604","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4441166667","43.7525166667","254.0","252.0","","0","0","","32972","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_210604","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.8","0","-44.4441166667","43.7525166667","254.0","252.0","","0","0","","32972","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210610","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1172283333","39.4143633333","279.0","280.0","","0","0","","33209","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_210610","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","0","-33.1172283333","39.4143633333","279.0","280.0","","0","0","","33209","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_223644","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.8","1","-66.1799666667","39.136","73.0","73.0","","0","0","","67240","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_223655","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","13.9","1","-63.9035033333","34.04655","59.2","49.0","","0","0","","2248","","","","","","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_223655","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","8","0.0","13.9","1","-63.9035033333","34.04655","59.2","49.0","","0","0","","2248","","","","","","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_223842","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","13.9","1","-63.8962533333","34.0500766667","59.5","48.0","","0","0","","81921","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
